Event	ID	Name			Wwise Object Path	Notes
	64054188	Hero_Combat			\Default Work Unit\Hero_Combat	
	199922741	Boss_Voice			\Voice Clips\Boss_Voice	
	671786679	Geoff_Voice			\Voice Clips\Geoff_Voice	
	818841426	Voiceless			\Voice Clips\Voiceless	
	1181445569	Nilbog_Voice			\Voice Clips\Nilbog_Voice	
	1223010781	Pencil_Scratch			\Voice Clips\Pencil_Scratch	
	1525674368	Rewind_Music			\Default Work Unit\Rewind_Music	
	1585661381	BackGround_Music			\Default Work Unit\BackGround_Music	
	1636882115	Gabbin_Voice			\Voice Clips\Gabbin_Voice	
	2067637633	Jeff_Voice			\Voice Clips\Jeff_Voice	
	2102311253	Goblenn_Voice			\Voice Clips\Goblenn_Voice	
	2698747613	Button_Press			\Default Work Unit\Button_Press	
	2972449336	Text			\Voice Clips\Text	
	3212434624	Rewind_Time			\Voice Clips\Rewind_Time	

Game Parameter	ID	Name			Wwise Object Path	Notes
	1006694123	Music_Volume			\Default Work Unit\Music_Volume	
	1761240301	Sound_Effects			\Default Work Unit\Sound_Effects	
	3538560642	Voice_Volume			\Default Work Unit\Voice_Volume	
	4179668880	Master_Volume			\Default Work Unit\Master_Volume	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	458896262	James_16	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\James Sounds\James_16_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\James_Sounds\James Sounds\James_16		77176
	462478846	Steven_24	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_24_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_24		156120
	469714501	Steven_23	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_23_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_23		43008
	476345223	Rewind-Time	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Batman Transition - Comical Sound Effect (HD)_1C9C67B2.wem		\Actor-Mixer Hierarchy\Sound Effects\Rewind-Time		253040
	482960050	Steven_13	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_13_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_13		86200
	484772703	Nate_18	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Nate Sounds\Nate_18_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nate_Sounds\Nate Sounds\Nate_18		38408
	491057544	Steven_18	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_18_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_18		73588
	508851355	Matt_5	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Matt Sunds\Matt_5_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Matt_Sounds\Matt Sunds\Matt_5		27048
	510919788	Matt_23	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Matt Sunds\Matt_23_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Matt_Sounds\Matt Sunds\Matt_23		40392
	511514714	Steven_1	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_1_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_1		85076
	512048776	Matt_25	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Matt Sunds\Matt_25_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Matt_Sounds\Matt Sunds\Matt_25		50248
	513321863	Nate_6	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Nate Sounds\Nate_6_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nate_Sounds\Nate Sounds\Nate_6		30772
	514974851	BUTTON_Click_Compressor_Small_01_stereo	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\BUTTON_Click_Compressor_Small_01_stereo_1C9C67B2.wem		\Actor-Mixer Hierarchy\Sound Effects\Button_Click\BUTTON_Click_Compressor_Small_01_stereo		57892
	517669462	Raven_Audio_19	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Raven Sounds\Raven_Audio_19_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Raven_Sounds\Raven Sounds\Raven_Audio_19		134544
	518377828	BUTTON_Click_Compressor_Small_02_stereo	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\BUTTON_Click_Compressor_Small_02_stereo_1C9C67B2.wem		\Actor-Mixer Hierarchy\Sound Effects\Button_Click\BUTTON_Click_Compressor_Small_02_stereo		47392
	518635956	Section B Reversed	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Section B Reversed_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Backwards_Music\LoopB\Section B Reversed		6049096
	520904094	Raven_Audio_27	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Raven Sounds\Raven_Audio_27_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Raven_Sounds\Raven Sounds\Raven_Audio_27		67344
	533469334	Steven_21	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_21_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_21		100944
	542641209	Matt_7	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Matt Sunds\Matt_7_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Matt_Sounds\Matt Sunds\Matt_7		42220
	552282684	Steven_28	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_28_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_28		191976
	555473689	Raven_Audio_6	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Raven Sounds\Raven_Audio_6_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Raven_Sounds\Raven Sounds\Raven_Audio_6		33876
	555561485	Steven_15	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_15_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_15		110160
	556135923	nyoinger	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\nick\nyoinger_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nick_Sounds\nick\nyoinger		100952
	556281194	Pencil_Scratch_3	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Pencil Scratch\Pencil_Scratch_3_1C9C67B2.wem		\Actor-Mixer Hierarchy\Sound Effects\Pencil_Scratch\Pencil Scratch\Pencil_Scratch_3		153744
	557701661	Steven_27	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_27_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_27		47832
	569678655	Matt_17	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Matt Sunds\Matt_17_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Matt_Sounds\Matt Sunds\Matt_17		26904
	575275487	Nate_10	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Nate Sounds\Nate_10_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nate_Sounds\Nate Sounds\Nate_10		23092
	586604911	Nate_22	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Nate Sounds\Nate_22_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nate_Sounds\Nate Sounds\Nate_22		30824
	586840918	Nate_8	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Nate Sounds\Nate_8_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nate_Sounds\Nate Sounds\Nate_8		57372
	603017984	Steven_11	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_11_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_11		65120
	609279146	Section B	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Section B_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Music\Main Theme Loop 2\Section B		6049096
